Product Category,Product Name,Product Price,Sold Units,Order Date,Region,City,State,Country,Discount,Customer Rating,Ship Date,Revenue,Sales,Profit
Apparel,Jacket,216.56,16,08/02/2024,Asia,West Williamside,Alabama,Equatorial Guinea,33.68,2,11/02/2024,3464.96,2297.96,218.99
Apparel,T-Shirt,46.2,15,10/07/2023,South America,East Sarah,Pennsylvania,Cameroon,11.42,3,12/07/2023,693,613.86,198.06
Beauty,Lipstick,453.7,14,23/09/2024,North America,East Brettfort,Maryland,Liberia,18.21,3,27/09/2024,6351.8,5195.14,1384.06
Home & Kitchen,Blender,153.61,18,25/05/2024,North America,Flynnview,Colorado,Slovenia,31.44,3,25/05/2024,2764.98,1895.67,236.68
Home & Kitchen,Cookware Set,270.91,18,02/12/2024,Asia,West Travischester,Iowa,Thailand,42.17,2,03/12/2024,4876.38,2820.01,-105.82
Electronics,Smartwatch,278.66,19,27/01/2024,Australia,Port Justinchester,Wyoming,Portugal,28.04,2,28/01/2024,5294.54,3809.95,633.23
Electronics,Smartphone,91.97,7,17/02/2024,Asia,West Rachelbury,Oregon,Antigua and Barbuda,7.67,3,18/02/2024,643.79,594.41,208.14
Books,Biography,193.32,14,24/10/2023,Asia,Nolanfort,Mississippi,Kuwait,41.22,2,27/10/2023,2706.48,1590.87,-33.02
Beauty,Nail Polish,156.39,6,19/09/2024,South America,Waltonmouth,Wyoming,Botswana,25.68,3,22/09/2024,938.34,697.37,134.37
Books,Fiction Novel,145.2,17,12/05/2024,Australia,Debraburgh,Maryland,San Marino,48.72,1,12/05/2024,2468.4,1265.8,-215.24
Beauty,Face Cream,283.26,19,18/09/2023,Asia,Johnsonfort,New Hampshire,Afghanistan,17.14,1,18/09/2023,5381.94,4459.48,1230.31
Home & Kitchen,Blender,243.02,13,28/01/2023,Europe,West Edwinchester,Alaska,Heard Island and McDonald Islands,47.43,4,29/01/2023,3159.26,1660.82,-234.73
Home & Kitchen,Microwave,169.95,19,25/04/2023,South America,Mackborough,Virginia,Qatar,33.47,5,26/04/2023,3229.05,2148.29,210.86
Beauty,Shampoo,358.86,13,02/12/2023,North America,Port Johnton,Wisconsin,Czech Republic,11.86,5,02/12/2023,4665.18,4111.89,1312.78
Books,Fiction Novel,101.88,9,14/09/2023,Australia,Taylorborough,Delaware,Nauru,36.47,2,17/09/2023,916.92,582.52,32.37
Electronics,Laptop,458.49,12,29/10/2024,North America,Bridgetborough,South Dakota,Guinea,40.49,5,29/10/2024,5501.88,3274.17,-26.96
Beauty,Perfume,7.07,9,02/06/2024,Australia,Gainesfort,Iowa,Sri Lanka,47.3,1,05/06/2024,63.63,33.53,-4.64
Beauty,Face Cream,431.52,14,19/04/2023,Australia,Josephburgh,Maryland,Cook Islands,35.38,3,19/04/2023,6041.28,3903.88,279.11
Beauty,Lipstick,366.53,12,14/02/2023,North America,Hendersonfurt,Indiana,Morocco,40,1,14/02/2023,4398.36,2639.02,0
Books,Fiction Novel,190.26,12,07/04/2024,North America,Brendaport,Kansas,Pakistan,7.07,2,08/04/2024,2283.12,2121.7,751.83
Electronics,Smartphone,205.25,8,02/08/2024,Asia,East Johnport,Maine,Belize,25.33,3,02/08/2024,1642,1226.08,240.88
Books,Biography,210.83,11,23/12/2023,North America,Pattonville,Florida,Tanzania,38.18,3,28/12/2023,2319.13,1433.69,42.21
Apparel,T-Shirt,200.35,18,21/05/2023,South America,Thompsonside,New Mexico,Italy,19.52,3,25/05/2023,3606.3,2902.35,738.57
Apparel,Jeans,372.39,12,02/09/2023,Europe,Mooreborough,Connecticut,Romania,46.95,2,02/09/2023,4468.68,2370.63,-310.57
Beauty,Lipstick,195.1,3,11/08/2023,North America,Lake Kyle,New Hampshire,Faroe Islands,5.18,5,12/08/2023,585.3,554.98,203.8
Beauty,Perfume,157.37,5,21/08/2023,Asia,Luisborough,New Jersey,Svalbard & Jan Mayen Islands,40.51,5,23/08/2023,786.85,468.1,-4.01
Beauty,Nail Polish,493.82,11,11/06/2023,Asia,Tylermouth,Nebraska,France,33.61,2,11/06/2023,5432.02,3606.32,347.11
Electronics,Tablet,40.26,8,06/04/2024,Asia,Zacharyside,Colorado,Italy,47.85,5,06/04/2024,322.08,167.96,-25.28
Electronics,Tablet,443.07,18,26/11/2024,North America,South Tammy,South Carolina,Equatorial Guinea,39.84,4,26/11/2024,7975.26,4797.92,12.76
Beauty,Lipstick,496.27,19,20/04/2023,South America,West Cristina,Massachusetts,Angola,8.31,2,21/04/2023,9429.13,8645.57,2988.09
Electronics,Tablet,66.62,5,05/01/2023,Asia,Garrettbury,Ohio,Reunion,13.19,1,10/01/2023,333.1,289.16,89.3
Home & Kitchen,Microwave,466.4,4,22/06/2023,North America,Paulmouth,Virginia,El Salvador,32.88,3,23/06/2023,1865.6,1252.19,132.83
Beauty,Perfume,85.37,17,25/06/2024,Europe,Potterbury,Illinois,Seychelles,16.11,4,25/06/2024,1451.29,1217.49,346.71
Home & Kitchen,Blender,382.66,16,12/04/2024,South America,West Lindastad,Missouri,Indonesia,7.95,4,12/04/2024,6122.56,5635.82,1962.28
Books,Self-Help Guide,478.76,18,30/05/2024,South America,Harmonfurt,Michigan,Bermuda,18.88,4,30/05/2024,8617.68,6990.66,1820.05
Home & Kitchen,Blender,386.78,11,08/02/2024,Europe,Hardybury,Pennsylvania,Martinique,46.16,4,11/02/2024,4254.58,2290.67,-262.08
Books,Children's Book,377.03,4,07/06/2023,Europe,South Bryanfort,Ohio,Cambodia,29.28,4,07/06/2023,1508.12,1066.54,161.67
Books,Cookbook,177.55,20,24/07/2023,North America,Gregorymouth,Wisconsin,Denmark,39.49,4,26/07/2023,3551,2148.71,18.11
Beauty,Face Cream,356.02,8,15/05/2023,South America,Michaelshire,West Virginia,Sweden,27.33,1,15/05/2023,2848.16,2069.76,360.86
Beauty,Shampoo,319.31,12,17/04/2023,North America,West Brandon,Vermont,El Salvador,40.3,5,21/04/2023,3831.72,2287.54,-11.5
Books,Children's Book,187.25,18,10/02/2024,Europe,East Eric,Idaho,Malta,7.34,2,11/02/2024,3370.5,3123.11,1100.81
Electronics,Tablet,33.56,8,03/10/2024,South America,North Kayla,South Carolina,New Caledonia,16.66,5,04/10/2024,268.48,223.75,62.66
Apparel,Jacket,195.74,15,02/04/2023,Australia,Port Matthew,Tennessee,Latvia,30.93,5,02/04/2023,2936.1,2027.96,266.3
Home & Kitchen,Microwave,214.9,9,10/01/2024,Australia,Russotown,Oregon,Chile,15.31,4,15/01/2024,1934.1,1637.99,477.53
Books,Biography,127.16,19,03/10/2024,Europe,South Ryan,Alaska,Qatar,48.84,3,07/10/2024,2416.04,1236.05,-213.58
Apparel,T-Shirt,241.47,2,19/03/2023,North America,South Jamesview,Alaska,Paraguay,37.94,3,19/03/2023,482.94,299.71,9.95
Beauty,Lipstick,461.13,15,14/06/2023,Europe,Lake Christineberg,Vermont,Palau,22.58,5,14/06/2023,6916.95,5355.1,1204.93
Beauty,Nail Polish,183.9,20,17/05/2023,South America,Johnsonberg,Wisconsin,Grenada,13.21,4,18/05/2023,3678,3192.14,985.34
Books,Cookbook,354.75,15,24/04/2023,Asia,Port Ashleybury,Kentucky,Egypt,31.46,1,26/04/2023,5321.25,3647.18,454.43
Electronics,Smartwatch,18.99,16,09/09/2023,South America,North Tamara,Alabama,Poland,18.88,2,12/09/2023,303.84,246.48,64.17
Books,Children's Book,334.51,19,06/06/2023,South America,Kingmouth,New Hampshire,Pitcairn Islands,18.62,1,06/06/2023,6355.69,5172.26,1358.85
Home & Kitchen,Coffee Maker,78.2,14,30/09/2024,Australia,North Tracymouth,Mississippi,Angola,10.74,4,02/10/2024,1094.8,977.22,320.34
Apparel,Sweater,304.69,3,20/04/2024,Asia,Christopherstad,Texas,Botswana,18.74,3,20/04/2024,914.07,742.77,194.33
Electronics,Tablet,472.41,6,23/02/2024,North America,Carlside,Delaware,Vietnam,40.95,2,29/02/2024,2834.46,1673.75,-26.93
Books,Biography,77.95,1,06/07/2023,Australia,Lake Lesliestad,Virginia,Macedonia,14.01,1,06/07/2023,77.95,67.03,20.26
Home & Kitchen,Microwave,127.47,18,14/12/2023,South America,South Adamshire,North Dakota,Belize,46.23,2,16/12/2023,2294.46,1233.73,-142.94
Home & Kitchen,Blender,291.28,15,14/06/2023,South America,Port Jaredside,Wisconsin,Nepal,5.47,4,16/06/2023,4369.2,4130.2,1508.68
Electronics,Smartphone,332.99,18,09/04/2024,North America,South Melissaberg,Vermont,Canada,4.88,5,09/04/2024,5993.82,5701.32,2105.03
Home & Kitchen,Blender,84.91,2,07/07/2023,Europe,North Steven,Illinois,Turkey,38.62,3,08/07/2023,169.82,104.24,2.34
Home & Kitchen,Cookware Set,62.78,12,28/02/2023,Australia,North Joeborough,Massachusetts,Estonia,26.62,5,02/03/2023,753.36,552.82,100.8
Home & Kitchen,Blender,50.69,16,30/10/2024,Asia,North Karamouth,Oklahoma,Norfolk Island,42.5,2,31/10/2024,811.04,466.35,-20.28
Home & Kitchen,Cookware Set,357.25,5,14/11/2023,Europe,West Michaelberg,Missouri,Philippines,45.25,1,16/11/2023,1786.25,977.97,-93.78
Books,Biography,195.25,3,22/05/2024,South America,New Davidfort,Arizona,South Africa,17.13,3,23/05/2024,585.75,485.41,133.96
Electronics,Laptop,354.5,12,10/12/2023,Asia,Ashleyfurt,West Virginia,Sudan,10.69,2,12/12/2023,4254,3799.25,1246.85
Apparel,Jacket,487.2,3,13/06/2023,North America,Kathyborough,Nebraska,Finland,46.07,4,14/06/2023,1461.6,788.24,-88.72
Apparel,Sweater,44.77,9,05/04/2024,Australia,Herreraview,Georgia,Mauritius,9.38,2,07/04/2024,402.93,365.14,123.38
Home & Kitchen,Blender,455.42,19,14/06/2024,Asia,South Cheryl,Oklahoma,Greenland,48.32,1,15/06/2024,8652.98,4471.86,-719.93
Books,Cookbook,438.62,9,25/03/2024,Australia,West Amanda,Tennessee,Nauru,34.36,1,25/03/2024,3947.58,2591.19,222.64
Home & Kitchen,Microwave,87.08,1,20/08/2024,South America,Medinachester,Pennsylvania,Tonga,7.22,4,24/08/2024,87.08,80.79,28.54
Home & Kitchen,Vacuum Cleaner,216.3,20,04/07/2023,Europe,South Jennifer,Vermont,Macao,10.3,3,05/07/2023,4326,3880.42,1284.82
Books,Self-Help Guide,347.46,16,12/02/2024,Europe,Michealbury,North Dakota,Luxembourg,41.28,1,13/02/2024,5559.36,3264.46,-71.16
Beauty,Perfume,252.82,14,04/05/2024,Europe,Stephenfort,Nebraska,Bahrain,32.17,3,07/05/2024,3539.48,2400.83,277.14
Electronics,Tablet,268.93,5,13/06/2023,Asia,Bridgesport,Washington,Angola,5.01,3,13/06/2023,1344.65,1277.28,470.49
Apparel,Sweater,443.89,13,09/04/2024,Australia,Juarezville,West Virginia,Tuvalu,29.66,2,11/04/2024,5770.57,4059.02,596.68
Books,Fiction Novel,295.11,7,07/02/2023,Europe,Thomasfurt,Maryland,Montserrat,22.23,1,07/02/2023,2065.77,1606.55,367.09
Apparel,Jacket,368.3,15,22/10/2024,Europe,Port Jacobland,Kansas,China,47.56,1,26/10/2024,5524.5,2897.05,-417.65
Books,Children's Book,377.47,10,08/08/2023,North America,Robertstad,Wyoming,Costa Rica,21.44,1,08/08/2023,3774.7,2965.4,700.58
Books,Biography,462.54,18,24/01/2023,Europe,Barnesfurt,Nevada,Azerbaijan,15.05,4,24/01/2023,8325.72,7072.7,2077.27
Beauty,Perfume,435.36,10,10/01/2024,South America,Danielport,Montana,Guadeloupe,4.99,1,14/01/2024,4353.6,4136.36,1524.2
Home & Kitchen,Coffee Maker,59.09,11,06/03/2023,Australia,Sparkston,Minnesota,Grenada,38.93,3,08/03/2023,649.99,396.95,6.95
Electronics,Headphones,288.44,8,10/03/2024,Asia,Normanfurt,Texas,Falkland Islands (Malvinas),13.97,3,10/03/2024,2307.52,1985.16,600.65
Beauty,Nail Polish,399.78,19,10/04/2024,Asia,Ericatown,Minnesota,Bahamas,24.83,3,11/04/2024,7595.82,5709.78,1152.29
Apparel,Shoes,408.04,17,16/01/2023,North America,Johnshire,Kentucky,Equatorial Guinea,4.01,2,20/01/2023,6936.68,6658.52,2496.51
Electronics,Headphones,138.17,14,14/10/2023,South America,South Nicholas,Rhode Island,French Polynesia,19.1,5,14/10/2023,1934.38,1564.91,404.29
Home & Kitchen,Vacuum Cleaner,108.72,5,28/06/2023,South America,Dawsonton,Illinois,Cayman Islands,6.73,5,30/06/2023,543.6,507.02,180.86
Beauty,Shampoo,375.4,18,11/05/2023,North America,Whitakerport,Georgia,Colombia,1.4,4,11/05/2023,6757.2,6662.6,2608.28
Books,Cookbook,351.01,19,27/01/2023,Australia,Samanthatown,Oklahoma,Taiwan,3.73,3,31/01/2023,6669.19,6420.43,2418.92
Apparel,Sweater,8.18,11,10/10/2024,Australia,Lake Amberborough,Alaska,Belarus,33.09,3,10/10/2024,89.98,60.21,6.22
Beauty,Perfume,88.36,1,16/11/2024,North America,North Matthewbury,Indiana,Bouvet Island (Bouvetoya),12.19,4,18/11/2024,88.36,77.59,24.57
Beauty,Lipstick,248.4,20,20/03/2023,South America,Staciebury,Indiana,Sudan,12.15,3,24/03/2023,4968,4364.39,1383.59
Electronics,Tablet,52.95,2,10/08/2024,South America,Campbellberg,Ohio,Saint Kitts and Nevis,13.35,3,12/08/2024,105.9,91.76,28.22
Apparel,Shoes,388,12,19/03/2023,South America,New Christyberg,Nebraska,Peru,2.98,2,21/03/2023,4656,4517.25,1723.65
Apparel,Jeans,211.83,19,15/10/2023,Australia,Garciatown,North Carolina,Belarus,4.87,2,15/10/2023,4024.77,3828.76,1413.9
Apparel,Shoes,211.34,4,05/11/2023,North America,Atkinsonville,Alaska,Philippines,9.23,1,10/11/2023,845.36,767.33,260.12
Electronics,Laptop,147.73,3,21/05/2023,South America,Woodsmouth,New Mexico,Slovakia (Slovak Republic),8.45,5,23/05/2023,443.19,405.74,139.83
Apparel,T-Shirt,218.32,20,07/06/2024,Europe,Buckbury,Hawaii,Aruba,10.35,5,08/06/2024,4366.4,3914.48,1294.64
Electronics,Headphones,92.32,3,27/02/2024,North America,Gonzalezbury,West Virginia,Brunei Darussalam,19.46,4,29/02/2024,276.96,223.06,56.89
Books,Biography,97.27,17,24/12/2023,North America,Whiteton,Alaska,Kuwait,9.78,1,24/12/2023,1653.59,1491.87,499.71
Electronics,Smartwatch,71.49,14,20/03/2023,South America,Caitlinbury,Oregon,Botswana,25.41,1,22/03/2023,1000.86,746.54,146.03
Home & Kitchen,Vacuum Cleaner,245.8,6,27/08/2023,South America,Braunmouth,Arizona,Singapore,43.92,3,29/08/2023,1474.8,827.07,-57.81
Apparel,Shoes,253.79,7,08/11/2024,North America,Stewartview,Nevada,Trinidad and Tobago,19.74,2,10/11/2024,1776.53,1425.84,359.92
Home & Kitchen,Vacuum Cleaner,59.57,8,14/05/2023,South America,South Amanda,South Dakota,Saint Helena,14.55,2,14/05/2023,476.56,407.22,121.28
Home & Kitchen,Coffee Maker,285.71,20,17/01/2024,Asia,Lake Patrickmouth,Massachusetts,Gambia,45.4,2,19/01/2024,5714.2,3119.95,-308.57
Books,Children's Book,110.22,6,02/10/2023,Europe,Danielchester,South Carolina,Rwanda,2.31,3,03/10/2023,661.32,646.04,249.25
Beauty,Perfume,104.47,6,12/02/2023,North America,East Melissa,New Jersey,Antarctica (the territory South of 60 deg S),28.65,5,12/02/2023,626.82,447.24,71.14
Books,Cookbook,376.21,1,30/04/2024,North America,North Carrie,Indiana,Indonesia,49.57,4,30/04/2024,376.21,189.72,-36
Electronics,Smartwatch,405.54,16,01/11/2023,Europe,New Andrewhaven,Pennsylvania,Madagascar,33.07,2,05/11/2023,6488.64,4342.85,449.66
Electronics,Smartwatch,99.98,4,20/02/2023,Europe,Aaronport,Tennessee,Ecuador,24.16,5,20/02/2023,399.92,303.3,63.35
Apparel,T-Shirt,491.56,11,31/08/2024,Australia,Lake Sandyborough,Nebraska,Egypt,5.42,4,31/08/2024,5407.16,5114.09,1869.8
Home & Kitchen,Vacuum Cleaner,436.45,3,18/04/2023,Australia,North Cassandra,Wyoming,Malta,27.17,5,19/04/2023,1309.35,953.6,167.99
Books,Biography,223.16,4,20/04/2024,North America,Port Michael,Nebraska,Ecuador,38.77,4,24/04/2024,892.64,546.56,10.98
Beauty,Face Cream,456.92,13,14/07/2024,North America,North Anaborough,Nevada,Afghanistan,18.86,1,14/07/2024,5939.96,4819.68,1255.71
Books,Fiction Novel,59.05,19,07/07/2023,Asia,Anthonystad,New Mexico,Romania,37.02,1,08/07/2023,1121.95,706.6,33.43
Apparel,Jacket,320.03,13,09/11/2024,South America,Wangmouth,Vermont,French Southern Territories,18.66,1,13/11/2024,4160.39,3384.06,887.83
Books,Children's Book,44.51,14,16/06/2024,Asia,Melindamouth,Tennessee,Ukraine,24.16,1,16/06/2024,623.14,472.59,98.71
Beauty,Perfume,47.42,13,10/10/2023,South America,Millerberg,Idaho,Niger,32.71,2,13/10/2023,616.46,414.82,44.94
Beauty,Nail Polish,66.72,16,12/04/2023,Asia,North Mark,Illinois,Cyprus,34.45,3,13/04/2023,1067.52,699.76,59.25
Home & Kitchen,Cookware Set,36.81,5,15/01/2024,South America,Stephensonstad,Hawaii,Isle of Man,3.28,2,17/01/2024,184.05,178.01,67.58
Home & Kitchen,Coffee Maker,19.68,11,28/05/2024,North America,New Josephton,Alaska,San Marino,20.8,3,28/05/2024,216.48,171.45,41.56
Apparel,T-Shirt,121.22,6,12/07/2023,Asia,Wardburgh,Rhode Island,Jersey,47.92,3,13/07/2023,727.32,378.79,-57.6
Home & Kitchen,Cookware Set,245.17,4,16/02/2023,Europe,Lake Matthew,Maine,Oman,24.95,5,19/02/2023,980.68,736,147.59
Electronics,Smartphone,381.46,10,11/01/2023,Australia,East Cheryl,Georgia,Iran,2.09,5,11/01/2023,3814.6,3734.87,1446.11
Home & Kitchen,Cookware Set,9.71,12,26/08/2024,Europe,Lake Johnmouth,Michigan,Armenia,27.28,4,26/08/2024,116.52,84.73,14.82
Electronics,Laptop,136.71,6,15/10/2024,Europe,Francisbury,Washington,Liechtenstein,42.28,3,16/10/2024,820.26,473.45,-18.7
Books,Children's Book,477.83,14,24/03/2023,North America,Lindsayhaven,Florida,Iraq,19.74,5,24/03/2023,6689.62,5369.09,1355.32
Electronics,Smartphone,334.33,9,24/03/2023,North America,Lake Corey,Wisconsin,Mexico,2.47,3,29/03/2023,3008.97,2934.65,1129.27
Apparel,Jeans,395.66,16,25/01/2024,South America,Stevenville,California,Svalbard & Jan Mayen Islands,14.99,5,27/01/2024,6330.56,5381.61,1583.27
Beauty,Shampoo,25.72,3,08/12/2024,Australia,Deanview,Michigan,Guinea,25.05,4,09/12/2024,77.16,57.83,11.54
Apparel,Sweater,109.48,6,28/05/2023,North America,North Charlesberg,Wyoming,Luxembourg,40.7,1,28/05/2023,656.88,389.53,-4.6
Apparel,T-Shirt,396.93,9,05/04/2023,Asia,Walkerview,Washington,Slovakia (Slovak Republic),11.12,5,09/04/2023,3572.37,3175.12,1031.7
Apparel,Jeans,190.95,13,04/04/2024,Australia,West Lindsayshire,Montana,Thailand,11.31,5,05/04/2024,2482.35,2201.6,712.19
Apparel,Shoes,262.44,7,31/03/2024,Europe,Lake Harry,Oklahoma,Burundi,41.36,5,31/03/2024,1837.08,1077.26,-24.98
Home & Kitchen,Cookware Set,481.22,8,07/04/2024,Europe,New Randy,Washington,Japan,8.09,1,07/04/2024,3849.76,3538.31,1228.46
Books,Children's Book,136.59,12,19/03/2024,North America,New Robertaside,Mississippi,Mauritius,42.25,4,19/03/2024,1639.08,946.57,-36.88
Beauty,Lipstick,245.53,3,22/08/2023,Asia,South Jennifer,Minnesota,Austria,32.72,5,24/08/2023,736.59,495.58,53.62
Electronics,Tablet,379.67,11,25/04/2023,Europe,Lake Johnburgh,North Carolina,Saint Vincent and the Grenadines,39.79,4,01/05/2023,4176.37,2514.59,8.77
Electronics,Smartwatch,304.16,15,26/04/2024,South America,Port Carla,North Dakota,Luxembourg,12.84,1,26/04/2024,4562.4,3976.59,1239.15
Books,Cookbook,171.59,4,12/06/2024,Australia,Port Jonathan,Ohio,Nauru,21.47,2,13/06/2024,686.36,539,127.18
Apparel,T-Shirt,342.52,17,30/11/2023,North America,Greenberg,Oregon,Bangladesh,14.93,1,01/12/2023,5822.84,4953.49,1459.79
Apparel,Shoes,174.82,9,28/08/2023,Australia,New Amyside,New Hampshire,Grenada,29.44,3,30/08/2023,1573.38,1110.18,166.15
Beauty,Lipstick,161.04,1,27/07/2023,Australia,Burnettfurt,Colorado,Egypt,4.17,5,28/07/2023,161.04,154.32,57.7
Electronics,Laptop,123.6,20,15/12/2024,Asia,Tiffanytown,Louisiana,Singapore,1.85,5,17/12/2024,2472,2426.27,943.07
Apparel,Jacket,183.8,2,01/12/2024,Asia,West Scottchester,Virginia,Saudi Arabia,35.9,2,02/12/2024,367.6,235.63,15.07
Home & Kitchen,Cookware Set,202.24,18,13/11/2024,Asia,Robinsontown,Idaho,Nigeria,34.23,4,13/11/2024,3640.32,2394.24,210.05
Beauty,Lipstick,307.35,2,22/02/2023,Asia,Rosariofort,Virginia,Palestinian Territory,11.53,5,22/02/2023,614.7,543.83,175.01
Home & Kitchen,Vacuum Cleaner,487.78,12,17/07/2023,Australia,Danielberg,California,Northern Mariana Islands,34.09,3,18/07/2023,5853.36,3857.95,345.93
Home & Kitchen,Blender,437.17,4,08/12/2023,North America,South Sergio,West Virginia,Suriname,19.35,2,09/12/2023,1748.68,1410.31,361.1
Books,Cookbook,404.1,6,26/11/2024,South America,Port Phillip,Wisconsin,Bolivia,45.59,4,29/11/2024,2424.6,1319.22,-135.54
Books,Biography,6.53,1,22/04/2024,Europe,Charlesport,Texas,Barbados,39.8,4,22/04/2024,6.53,3.93,0.01
Home & Kitchen,Blender,435.92,17,30/08/2024,Europe,Michaelmouth,South Carolina,Greece,28.46,2,30/08/2024,7410.64,5301.57,855.19
Books,Self-Help Guide,203.9,1,21/01/2024,North America,Joseport,Connecticut,Uganda,48.26,5,21/01/2024,203.9,105.5,-16.84
Home & Kitchen,Blender,418.53,1,13/10/2023,Australia,Travisview,Tennessee,Norway,35.97,2,13/10/2023,418.53,267.98,16.87
Apparel,T-Shirt,462.89,11,06/07/2024,North America,Garciamouth,Delaware,Svalbard & Jan Mayen Islands,37.53,4,08/07/2024,5091.79,3180.84,125.77
Books,Fiction Novel,17.71,13,30/09/2024,Asia,Lake Sandrafort,Utah,San Marino,32.26,3,03/10/2024,230.23,155.96,17.82
Home & Kitchen,Coffee Maker,65.83,10,22/08/2023,Australia,East Kristineville,West Virginia,Zambia,11.47,5,26/08/2023,658.3,582.79,187.81
Beauty,Shampoo,267.66,1,20/09/2023,North America,West Nicoleton,Pennsylvania,Saint Barthelemy,6.53,1,22/09/2023,267.66,250.18,89.59
Beauty,Perfume,475.78,19,19/04/2023,South America,Morenofurt,North Carolina,Bulgaria,40.72,2,22/04/2023,9039.82,5358.81,-65.09
Books,Cookbook,376.96,19,27/06/2024,South America,Juliechester,Alaska,Norway,49.9,2,29/06/2024,7162.24,3588.28,-709.06
Beauty,Perfume,128.03,12,04/09/2023,Asia,West Steventown,Florida,Ireland,35.26,1,05/09/2023,1536.36,994.64,72.82
Electronics,Laptop,228.7,3,28/06/2023,Europe,East Erinberg,Florida,Tanzania,29.81,2,30/06/2023,686.1,481.57,69.91
Electronics,Smartwatch,344.66,6,07/12/2024,South America,Lake Emilyton,Louisiana,Sri Lanka,34.13,2,07/12/2024,2067.96,1362.17,121.39
Beauty,Shampoo,435.58,7,09/07/2023,Asia,Port Thomas,Massachusetts,Micronesia,6.17,2,12/07/2023,3049.06,2860.93,1031.5
Home & Kitchen,Cookware Set,259.88,20,11/05/2024,Australia,North Alicia,Louisiana,San Marino,3.46,2,13/05/2024,5197.6,5017.76,1899.2
Beauty,Face Cream,331.81,16,29/07/2024,Australia,Port Misty,Utah,Germany,43.17,5,30/07/2024,5308.96,3017.08,-168.29
Beauty,Nail Polish,6.55,6,16/07/2024,Australia,Williamhaven,Maryland,Norway,27.93,3,18/07/2024,39.3,28.32,4.74
Beauty,Face Cream,320.85,18,09/07/2023,Australia,Gomezport,Arizona,Serbia,4.99,3,12/07/2023,5775.3,5487.11,2021.93
Home & Kitchen,Microwave,471.26,7,12/12/2024,Europe,North Kimberly,Colorado,Angola,19.86,5,13/12/2024,3298.82,2643.67,664.38
Home & Kitchen,Cookware Set,164.48,12,23/11/2023,Australia,Whiteberg,West Virginia,Reunion,27.24,1,26/11/2023,1973.76,1436.11,251.85
Electronics,Headphones,318.72,4,11/02/2024,Europe,Nelsonberg,Maryland,Wallis and Futuna,28.98,4,14/02/2024,1274.88,905.42,140.49
Books,Children's Book,437.35,5,09/02/2023,Europe,Ericaborough,New Hampshire,Vanuatu,23.23,1,09/02/2023,2186.75,1678.77,366.72
Electronics,Headphones,484.95,20,17/10/2024,Asia,Claudiaburgh,Oklahoma,Malawi,0.54,3,17/10/2024,9699,9646.63,3827.23
